,number,value,datetime_start,datetime_complete,duration,params_alpha,params_decay_interval,params_decay_rate,params_gamma,params_initialization,params_max_steps,state
3176,3176,18493.75,2023-11-15 13:28:17.372260,2023-11-15 13:28:17.686924,0 days 00:00:00.314664,0.8,10,1.75,0.7000000000000001,3,98,COMPLETE
3177,3177,16651.0,2023-11-15 13:28:17.688431,2023-11-15 13:28:18.005814,0 days 00:00:00.317383,0.8,10,1.5,0.8,11,49,COMPLETE
3178,3178,17941.0,2023-11-15 13:28:18.007531,2023-11-15 13:28:18.329234,0 days 00:00:00.321703,0.7000000000000001,10,1.25,0.5,16,96,COMPLETE
3179,3179,18218.0,2023-11-15 13:28:18.331424,2023-11-15 13:28:18.645702,0 days 00:00:00.314278,0.8,10,1.25,0.9,19,100,COMPLETE
3180,3180,18033.25,2023-11-15 13:28:18.647451,2023-11-15 13:28:18.964252,0 days 00:00:00.316801,0.8,10,1.25,0.8,23,98,COMPLETE
3181,3181,18030.0,2023-11-15 13:28:18.965993,2023-11-15 13:28:19.283702,0 days 00:00:00.317709,0.8,20,1.25,0.8,14,94,COMPLETE
3182,3182,18323.25,2023-11-15 13:28:19.285461,2023-11-15 13:28:19.603306,0 days 00:00:00.317845,0.8,10,1.0,0.8,6,97,COMPLETE
3183,3183,18398.25,2023-11-15 13:28:19.604811,2023-11-15 13:28:19.922504,0 days 00:00:00.317693,0.8,10,1.25,0.8,18,100,COMPLETE
3184,3184,18209.5,2023-11-15 13:28:19.924954,2023-11-15 13:28:20.241295,0 days 00:00:00.316341,0.9,10,1.25,0.8,9,98,COMPLETE
3185,3185,18202.0,2023-11-15 13:28:20.243111,2023-11-15 13:28:20.562244,0 days 00:00:00.319133,0.8,20,1.5,0.8,13,96,COMPLETE
3186,3186,18681.25,2023-11-15 13:28:20.563738,2023-11-15 13:28:20.942214,0 days 00:00:00.378476,0.8,10,1.25,0.8,4,99,COMPLETE
3187,3187,18400.0,2023-11-15 13:28:20.944586,2023-11-15 13:28:21.335427,0 days 00:00:00.390841,0.8,10,1.25,0.9,16,94,COMPLETE
3188,3188,18398.0,2023-11-15 13:28:21.338899,2023-11-15 13:28:21.718402,0 days 00:00:00.379503,0.8,10,2.0,0.8,21,100,COMPLETE
3189,3189,199.5,2023-11-15 13:28:21.720420,2023-11-15 13:28:22.307608,0 days 00:00:00.587188,0.8,10,1.25,0.7000000000000001,0,97,COMPLETE
3190,3190,18023.5,2023-11-15 13:28:22.309137,2023-11-15 13:28:22.628212,0 days 00:00:00.319075,0.8,10,1.25,0.8,12,98,COMPLETE
3191,3191,17837.25,2023-11-15 13:28:22.629939,2023-11-15 13:28:22.949635,0 days 00:00:00.319696,0.8,10,1.25,0.8,7,95,COMPLETE
3192,3192,18027.0,2023-11-15 13:28:22.951145,2023-11-15 13:28:23.263109,0 days 00:00:00.311964,0.7000000000000001,10,1.0,0.8,18,100,COMPLETE
3193,3193,18310.75,2023-11-15 13:28:23.264694,2023-11-15 13:28:23.588713,0 days 00:00:00.324019,0.8,10,1.25,0.8,20,92,COMPLETE
3194,3194,18398.5,2023-11-15 13:28:23.590190,2023-11-15 13:28:23.913703,0 days 00:00:00.323513,0.8,10,1.5,0.8,10,98,COMPLETE
3195,3195,18394.5,2023-11-15 13:28:23.915783,2023-11-15 13:28:24.229434,0 days 00:00:00.313651,0.8,10,1.25,0.8,15,96,COMPLETE
3196,3196,17919.25,2023-11-15 13:28:24.231226,2023-11-15 13:28:24.552844,0 days 00:00:00.321618,0.8,20,1.25,0.8,2,99,COMPLETE
3197,3197,18212.25,2023-11-15 13:28:24.554479,2023-11-15 13:28:24.880411,0 days 00:00:00.325932,0.8,10,1.25,0.7000000000000001,17,100,COMPLETE
3198,3198,18399.75,2023-11-15 13:28:24.881895,2023-11-15 13:28:25.203596,0 days 00:00:00.321701,0.8,10,1.5,0.9,24,97,COMPLETE
3199,3199,17559.25,2023-11-15 13:28:25.205475,2023-11-15 13:28:25.534813,0 days 00:00:00.329338,0.8,10,1.0,0.8,4,95,COMPLETE
3200,3200,18302.25,2023-11-15 13:28:25.536427,2023-11-15 13:28:25.858513,0 days 00:00:00.322086,0.9,10,1.25,0.8,14,98,COMPLETE
3201,3201,18492.5,2023-11-15 13:28:25.860225,2023-11-15 13:28:26.181359,0 days 00:00:00.321134,0.8,10,1.25,0.8,20,100,COMPLETE
3202,3202,18394.5,2023-11-15 13:28:26.183459,2023-11-15 13:28:26.494633,0 days 00:00:00.311174,0.8,10,1.25,0.8,6,96,COMPLETE
3203,3203,18023.5,2023-11-15 13:28:26.496380,2023-11-15 13:28:26.833801,0 days 00:00:00.337421,0.8,10,1.25,0.8,12,98,COMPLETE
3204,3204,18235.25,2023-11-15 13:28:26.838516,2023-11-15 13:28:27.161685,0 days 00:00:00.323169,0.8,10,1.0,0.8,16,93,COMPLETE
3205,3205,12479.5,2023-11-15 13:28:27.163766,2023-11-15 13:28:27.513085,0 days 00:00:00.349319,0.8,100,1.5,0.8,73,100,COMPLETE
3206,3206,18217.25,2023-11-15 13:28:27.514690,2023-11-15 13:28:27.833003,0 days 00:00:00.318313,0.8,10,1.25,0.9,8,97,COMPLETE
3207,3207,17827.5,2023-11-15 13:28:27.834594,2023-11-15 13:28:28.151258,0 days 00:00:00.316664,0.9,20,1.25,0.8,19,99,COMPLETE
3208,3208,17837.25,2023-11-15 13:28:28.152771,2023-11-15 13:28:28.474495,0 days 00:00:00.321724,0.8,10,1.25,0.8,22,95,COMPLETE
3209,3209,18185.0,2023-11-15 13:28:28.477270,2023-11-15 13:28:28.795651,0 days 00:00:00.318381,0.8,10,0.75,0.8,17,98,COMPLETE
3210,3210,18492.5,2023-11-15 13:28:28.798109,2023-11-15 13:28:29.127864,0 days 00:00:00.329755,0.8,10,1.25,0.8,10,100,COMPLETE
3211,3211,18303.75,2023-11-15 13:28:29.129395,2023-11-15 13:28:29.442290,0 days 00:00:00.312895,0.8,10,1.25,0.7000000000000001,2,96,COMPLETE
3212,3212,18303.75,2023-11-15 13:28:29.444126,2023-11-15 13:28:29.811195,0 days 00:00:00.367069,0.7000000000000001,10,1.25,0.8,13,98,COMPLETE
3213,3213,18210.75,2023-11-15 13:28:29.812696,2023-11-15 13:28:30.137286,0 days 00:00:00.324590,0.8,10,1.75,0.8,15,100,COMPLETE
3214,3214,18218.0,2023-11-15 13:28:30.139468,2023-11-15 13:28:30.462001,0 days 00:00:00.322533,0.8,10,1.25,0.8,5,97,COMPLETE
3215,3215,18117.0,2023-11-15 13:28:30.463706,2023-11-15 13:28:30.778388,0 days 00:00:00.314682,0.6,10,1.5,0.8,19,94,COMPLETE
3216,3216,17830.75,2023-11-15 13:28:30.779888,2023-11-15 13:28:31.101860,0 days 00:00:00.321972,0.8,20,1.25,0.8,17,98,COMPLETE
3217,3217,18399.0,2023-11-15 13:28:31.103986,2023-11-15 13:28:31.423596,0 days 00:00:00.319610,0.8,10,1.0,0.9,11,96,COMPLETE
3218,3218,18399.5,2023-11-15 13:28:31.425340,2023-11-15 13:28:31.751330,0 days 00:00:00.325990,0.8,10,1.25,0.8,23,100,COMPLETE
3219,3219,18023.5,2023-11-15 13:28:31.752830,2023-11-15 13:28:32.071411,0 days 00:00:00.318581,0.8,10,1.25,0.8,8,98,COMPLETE
3220,3220,18394.5,2023-11-15 13:28:32.072974,2023-11-15 13:28:32.390731,0 days 00:00:00.317757,0.8,10,1.25,0.8,14,96,COMPLETE
3221,3221,17123.5,2023-11-15 13:28:32.392415,2023-11-15 13:28:32.721321,0 days 00:00:00.328906,0.30000000000000004,10,1.25,0.8,26,92,COMPLETE
3222,3222,18402.0,2023-11-15 13:28:32.722891,2023-11-15 13:28:33.041990,0 days 00:00:00.319099,0.7000000000000001,10,1.25,0.7000000000000001,3,100,COMPLETE
3223,3223,17225.0,2023-11-15 13:28:33.043855,2023-11-15 13:28:33.378961,0 days 00:00:00.335106,0.8,10,0.25,0.8,20,98,COMPLETE
3224,3224,18209.75,2023-11-15 13:28:33.380577,2023-11-15 13:28:33.727459,0 days 00:00:00.346882,0.8,10,1.5,0.8,6,99,COMPLETE
3225,3225,17737.75,2023-11-15 13:28:33.729352,2023-11-15 13:28:34.048691,0 days 00:00:00.319339,0.8,20,1.25,0.9,16,86,COMPLETE
3226,3226,17653.75,2023-11-15 13:28:34.050185,2023-11-15 13:28:34.377438,0 days 00:00:00.327253,0.8,10,1.0,0.8,18,95,COMPLETE
3227,3227,199.5,2023-11-15 13:28:34.379474,2023-11-15 13:28:34.956735,0 days 00:00:00.577261,0.8,10,1.25,0.8,0,97,COMPLETE
3228,3228,18307.0,2023-11-15 13:28:34.958366,2023-11-15 13:28:35.283213,0 days 00:00:00.324847,0.9,10,1.25,0.8,13,100,COMPLETE
3229,3229,18305.75,2023-11-15 13:28:35.286142,2023-11-15 13:28:35.671429,0 days 00:00:00.385287,0.7000000000000001,10,1.5,0.8,10,98,COMPLETE
3230,3230,18486.25,2023-11-15 13:28:35.673358,2023-11-15 13:28:36.068197,0 days 00:00:00.394839,0.8,10,1.25,0.8,4,94,COMPLETE
3231,3231,18301.75,2023-11-15 13:28:36.070370,2023-11-15 13:28:36.453506,0 days 00:00:00.383136,0.8,10,1.25,0.8,21,96,COMPLETE
3232,3232,18027.75,2023-11-15 13:28:36.455434,2023-11-15 13:28:36.839604,0 days 00:00:00.384170,0.8,10,1.25,0.7000000000000001,15,100,COMPLETE
3233,3233,18022.0,2023-11-15 13:28:36.841681,2023-11-15 13:28:37.221807,0 days 00:00:00.380126,0.8,10,1.0,0.8,18,98,COMPLETE
3234,3234,18217.25,2023-11-15 13:28:37.224064,2023-11-15 13:28:37.624689,0 days 00:00:00.400625,0.8,10,1.25,0.9,42,97,COMPLETE
3235,3235,18492.5,2023-11-15 13:28:37.626755,2023-11-15 13:28:37.945590,0 days 00:00:00.318835,0.8,10,1.25,0.8,12,100,COMPLETE
3236,3236,17937.0,2023-11-15 13:28:37.947547,2023-11-15 13:28:38.269574,0 days 00:00:00.322027,0.9,20,1.0,0.8,8,94,COMPLETE
3237,3237,18305.25,2023-11-15 13:28:38.271439,2023-11-15 13:28:38.595040,0 days 00:00:00.323601,0.8,10,1.5,0.8,22,98,COMPLETE
3238,3238,18394.5,2023-11-15 13:28:38.597383,2023-11-15 13:28:38.916003,0 days 00:00:00.318620,0.8,10,1.25,0.8,16,96,COMPLETE
3239,3239,18397.5,2023-11-15 13:28:38.917530,2023-11-15 13:28:39.232944,0 days 00:00:00.315414,0.8,10,1.75,0.8,2,99,COMPLETE
3240,3240,18492.5,2023-11-15 13:28:39.235279,2023-11-15 13:28:39.557169,0 days 00:00:00.321890,0.8,10,1.25,0.8,5,100,COMPLETE
3241,3241,17655.25,2023-11-15 13:28:39.558884,2023-11-15 13:28:39.888286,0 days 00:00:00.329402,0.8,10,1.25,0.8,20,91,COMPLETE
3242,3242,17277.0,2023-11-15 13:28:39.889960,2023-11-15 13:28:40.253437,0 days 00:00:00.363477,0.8,30,1.25,0.8,14,97,COMPLETE
3243,3243,14306.5,2023-11-15 13:28:40.254970,2023-11-15 13:28:40.601737,0 days 00:00:00.346767,0.8,70,1.25,0.4,10,95,COMPLETE
3244,3244,18023.5,2023-11-15 13:28:40.603249,2023-11-15 13:28:40.926197,0 days 00:00:00.322948,0.8,10,1.25,0.8,18,98,COMPLETE
3245,3245,18307.75,2023-11-15 13:28:40.927848,2023-11-15 13:28:41.247751,0 days 00:00:00.319903,0.7000000000000001,10,1.5,0.8,24,100,COMPLETE
3246,3246,18394.5,2023-11-15 13:28:41.249760,2023-11-15 13:28:41.567981,0 days 00:00:00.318221,0.8,10,1.25,0.8,7,96,COMPLETE
3247,3247,18265.25,2023-11-15 13:28:41.569898,2023-11-15 13:28:41.896515,0 days 00:00:00.326617,0.8,10,1.25,0.9,16,98,COMPLETE
3248,3248,17667.5,2023-11-15 13:28:41.898085,2023-11-15 13:28:42.223259,0 days 00:00:00.325174,0.8,10,1.25,0.2,13,93,COMPLETE
3249,3249,17473.75,2023-11-15 13:28:42.224926,2023-11-15 13:28:42.549772,0 days 00:00:00.324846,0.5,20,1.0,0.7000000000000001,18,100,COMPLETE
3250,3250,16110.75,2023-11-15 13:28:42.551600,2023-11-15 13:28:42.881614,0 days 00:00:00.330014,0.8,50,1.25,0.8,20,97,COMPLETE
3251,3251,18023.5,2023-11-15 13:28:42.883085,2023-11-15 13:28:43.206002,0 days 00:00:00.322917,0.8,10,1.25,0.8,36,98,COMPLETE
3252,3252,17742.75,2023-11-15 13:28:43.207549,2023-11-15 13:28:43.524734,0 days 00:00:00.317185,0.8,10,1.25,0.8,4,70,COMPLETE
3253,3253,17831.25,2023-11-15 13:28:43.527419,2023-11-15 13:28:43.849175,0 days 00:00:00.321756,0.8,10,1.5,0.8,11,95,COMPLETE
3254,3254,18681.25,2023-11-15 13:28:43.851627,2023-11-15 13:28:44.171541,0 days 00:00:00.319914,0.8,10,1.25,0.8,22,99,COMPLETE
3255,3255,14614.25,2023-11-15 13:28:44.173697,2023-11-15 13:28:44.560346,0 days 00:00:00.386649,0.1,10,1.25,0.8,15,100,COMPLETE
3256,3256,18207.75,2023-11-15 13:28:44.561829,2023-11-15 13:28:44.883155,0 days 00:00:00.321326,0.9,10,1.25,0.9,8,96,COMPLETE
3257,3257,15424.25,2023-11-15 13:28:44.885268,2023-11-15 13:28:45.221213,0 days 00:00:00.335945,0.4,60,1.0,0.8,2,98,COMPLETE
3258,3258,18399.0,2023-11-15 13:28:45.222751,2023-11-15 13:28:45.543239,0 days 00:00:00.320488,0.8,10,1.25,0.8,17,100,COMPLETE
3259,3259,18319.5,2023-11-15 13:28:45.544802,2023-11-15 13:28:45.863458,0 days 00:00:00.318656,0.8,10,1.5,0.8,14,97,COMPLETE
3260,3260,17652.0,2023-11-15 13:28:45.865087,2023-11-15 13:28:46.194226,0 days 00:00:00.329139,0.8,20,1.25,0.8,6,93,COMPLETE
3261,3261,18209.5,2023-11-15 13:28:46.195694,2023-11-15 13:28:46.514153,0 days 00:00:00.318459,0.8,10,1.25,0.7000000000000001,12,98,COMPLETE
3262,3262,18488.75,2023-11-15 13:28:46.515820,2023-11-15 13:28:46.846399,0 days 00:00:00.330579,0.8,10,1.75,0.8,29,96,COMPLETE
3263,3263,18492.5,2023-11-15 13:28:46.848386,2023-11-15 13:28:47.166532,0 days 00:00:00.318146,0.8,10,1.25,0.8,20,100,COMPLETE
3264,3264,18303.75,2023-11-15 13:28:47.168164,2023-11-15 13:28:47.495175,0 days 00:00:00.327011,0.7000000000000001,10,1.25,0.8,9,98,COMPLETE
3265,3265,17767.25,2023-11-15 13:28:47.496798,2023-11-15 13:28:47.823365,0 days 00:00:00.326567,0.9,10,1.0,0.8,17,82,COMPLETE
3266,3266,17935.0,2023-11-15 13:28:47.825018,2023-11-15 13:28:48.154135,0 days 00:00:00.329117,0.8,10,1.25,0.8,56,94,COMPLETE
3267,3267,199.5,2023-11-15 13:28:48.155614,2023-11-15 13:28:48.775786,0 days 00:00:00.620172,0.8,10,2.0,0.8,0,96,COMPLETE
3268,3268,18586.25,2023-11-15 13:28:48.777580,2023-11-15 13:28:49.099440,0 days 00:00:00.321860,0.8,10,1.25,0.9,15,99,COMPLETE
3269,3269,17568.75,2023-11-15 13:28:49.101432,2023-11-15 13:28:49.431250,0 days 00:00:00.329818,0.8,20,1.5,0.5,19,100,COMPLETE
3270,3270,17659.75,2023-11-15 13:28:49.432760,2023-11-15 13:28:49.770203,0 days 00:00:00.337443,0.8,10,1.25,0.1,4,98,COMPLETE
3271,3271,18301.75,2023-11-15 13:28:49.772550,2023-11-15 13:28:50.105825,0 days 00:00:00.333275,0.8,10,1.25,0.8,24,96,COMPLETE
3272,3272,17992.25,2023-11-15 13:28:50.107554,2023-11-15 13:28:50.438669,0 days 00:00:00.331115,0.8,10,0.5,0.7000000000000001,12,98,COMPLETE
3273,3273,18458.5,2023-11-15 13:28:50.440185,2023-11-15 13:28:50.766546,0 days 00:00:00.326361,0.8,10,1.0,0.8,22,100,COMPLETE
3274,3274,18112.5,2023-11-15 13:28:50.768277,2023-11-15 13:28:51.100903,0 days 00:00:00.332626,0.8,10,1.25,0.8,6,95,COMPLETE
3275,3275,14269.75,2023-11-15 13:28:51.102617,2023-11-15 13:28:51.484836,0 days 00:00:00.382219,0.7000000000000001,10,1.25,0.8,17,31,COMPLETE
3276,3276,16647.75,2023-11-15 13:28:51.486439,2023-11-15 13:28:51.897829,0 days 00:00:00.411390,0.8,40,1.25,0.6,14,97,COMPLETE
3277,3277,18492.5,2023-11-15 13:28:51.899651,2023-11-15 13:28:52.265913,0 days 00:00:00.366262,0.8,10,1.25,0.8,10,100,COMPLETE
3278,3278,18212.75,2023-11-15 13:28:52.315981,2023-11-15 13:28:52.659555,0 days 00:00:00.343574,0.8,10,1.5,0.9,2,98,COMPLETE
3279,3279,18410.75,2023-11-15 13:28:52.661101,2023-11-15 13:28:52.982086,0 days 00:00:00.320985,0.8,10,1.25,0.8,19,94,COMPLETE
3280,3280,17466.25,2023-11-15 13:28:52.983608,2023-11-15 13:28:53.313931,0 days 00:00:00.330323,0.8,20,1.0,0.8,26,97,COMPLETE
3281,3281,18681.25,2023-11-15 13:28:53.315798,2023-11-15 13:28:53.632854,0 days 00:00:00.317056,0.8,10,1.25,0.8,16,99,COMPLETE
3282,3282,18400.25,2023-11-15 13:28:53.634426,2023-11-15 13:28:53.952704,0 days 00:00:00.318278,0.8,10,3.0,0.8,7,100,COMPLETE
3283,3283,18123.25,2023-11-15 13:28:53.954339,2023-11-15 13:28:54.284186,0 days 00:00:00.329847,0.6,10,1.25,0.8,21,96,COMPLETE
3284,3284,17931.25,2023-11-15 13:28:54.285747,2023-11-15 13:28:54.617487,0 days 00:00:00.331740,0.9,10,1.5,0.8,13,98,COMPLETE
3285,3285,17837.25,2023-11-15 13:28:54.619358,2023-11-15 13:28:54.955837,0 days 00:00:00.336479,0.8,10,1.25,0.8,9,95,COMPLETE
3286,3286,18013.5,2023-11-15 13:28:54.957521,2023-11-15 13:28:55.275432,0 days 00:00:00.317911,0.8,20,1.25,0.8,4,100,COMPLETE
3287,3287,18265.25,2023-11-15 13:28:55.277799,2023-11-15 13:28:55.600807,0 days 00:00:00.323008,0.8,10,1.25,0.9,17,98,COMPLETE
3288,3288,17655.25,2023-11-15 13:28:55.602386,2023-11-15 13:28:55.953208,0 days 00:00:00.350822,0.8,10,1.25,0.8,19,91,COMPLETE
3289,3289,18399.75,2023-11-15 13:28:55.955978,2023-11-15 13:28:56.304182,0 days 00:00:00.348204,0.8,10,1.5,0.8,15,97,COMPLETE
3290,3290,18027.0,2023-11-15 13:28:56.305763,2023-11-15 13:28:56.636662,0 days 00:00:00.330899,0.7000000000000001,10,1.0,0.8,22,100,COMPLETE
3291,3291,18490.25,2023-11-15 13:28:56.638178,2023-11-15 13:28:56.959507,0 days 00:00:00.321329,0.8,10,1.25,0.7000000000000001,6,94,COMPLETE
3292,3292,18394.5,2023-11-15 13:28:56.960975,2023-11-15 13:28:57.276912,0 days 00:00:00.315937,0.8,10,1.25,0.8,12,96,COMPLETE
3293,3293,17934.5,2023-11-15 13:28:57.278641,2023-11-15 13:28:57.601827,0 days 00:00:00.323186,0.8,10,1.0,0.8,62,98,COMPLETE
3294,3294,18681.25,2023-11-15 13:28:57.603360,2023-11-15 13:28:57.924425,0 days 00:00:00.321065,0.8,10,1.25,0.8,18,99,COMPLETE
3295,3295,17359.25,2023-11-15 13:28:57.926302,2023-11-15 13:28:58.254499,0 days 00:00:00.328197,0.8,30,1.75,0.8,10,100,COMPLETE
3296,3296,18218.5,2023-11-15 13:28:58.256033,2023-11-15 13:28:58.579454,0 days 00:00:00.323421,0.9,10,1.25,0.8,3,97,COMPLETE
3297,3297,199.5,2023-11-15 13:28:58.581115,2023-11-15 13:28:59.157807,0 days 00:00:00.576692,0.8,10,1.25,0.8,0,93,COMPLETE
3298,3298,17830.75,2023-11-15 13:28:59.159821,2023-11-15 13:28:59.482519,0 days 00:00:00.322698,0.8,20,1.25,0.8,15,98,COMPLETE
3299,3299,18116.5,2023-11-15 13:28:59.484057,2023-11-15 13:28:59.806982,0 days 00:00:00.322925,0.8,10,1.25,0.7000000000000001,20,96,COMPLETE
3300,3300,18401.0,2023-11-15 13:28:59.808901,2023-11-15 13:29:00.155920,0 days 00:00:00.347019,0.8,10,1.0,0.8,7,100,COMPLETE
3301,3301,17840.75,2023-11-15 13:29:00.157938,2023-11-15 13:29:00.491967,0 days 00:00:00.334029,0.8,10,1.5,0.9,14,79,COMPLETE
3302,3302,16650.25,2023-11-15 13:29:00.493483,2023-11-15 13:29:00.822655,0 days 00:00:00.329172,0.8,10,1.25,0.8,17,60,COMPLETE
3303,3303,18023.5,2023-11-15 13:29:00.824484,2023-11-15 13:29:01.152917,0 days 00:00:00.328433,0.8,10,1.25,0.8,12,98,COMPLETE
3304,3304,18301.75,2023-11-15 13:29:01.154599,2023-11-15 13:29:01.481265,0 days 00:00:00.326666,0.8,10,1.25,0.8,24,96,COMPLETE
3305,3305,3598.25,2023-11-15 13:29:01.482742,2023-11-15 13:29:01.801391,0 days 00:00:00.318649,0.9,70,1.25,0.8,5,12,COMPLETE
3306,3306,18401.75,2023-11-15 13:29:01.803010,2023-11-15 13:29:02.130220,0 days 00:00:00.327210,0.7000000000000001,10,1.5,0.9,2,100,COMPLETE
3307,3307,17830.75,2023-11-15 13:29:02.132111,2023-11-15 13:29:02.459674,0 days 00:00:00.327563,0.8,20,1.25,0.8,9,98,COMPLETE
3308,3308,17837.25,2023-11-15 13:29:02.461500,2023-11-15 13:29:02.794877,0 days 00:00:00.333377,0.8,10,1.25,0.8,21,95,COMPLETE
3309,3309,18023.5,2023-11-15 13:29:02.796421,2023-11-15 13:29:03.120546,0 days 00:00:00.324125,0.8,10,1.25,0.8,16,98,COMPLETE
3310,3310,18027.75,2023-11-15 13:29:03.122139,2023-11-15 13:29:03.480809,0 days 00:00:00.358670,0.8,10,2.5,0.7000000000000001,50,100,COMPLETE
3311,3311,18410.75,2023-11-15 13:29:03.482756,2023-11-15 13:29:03.801302,0 days 00:00:00.318546,0.8,10,1.25,0.8,18,94,COMPLETE
3312,3312,18218.0,2023-11-15 13:29:03.802857,2023-11-15 13:29:04.136637,0 days 00:00:00.333780,0.8,10,1.25,0.8,13,97,COMPLETE
3313,3313,18681.25,2023-11-15 13:29:04.138387,2023-11-15 13:29:04.460239,0 days 00:00:00.321852,0.8,10,1.25,0.8,11,99,COMPLETE
3314,3314,18432.0,2023-11-15 13:29:04.461833,2023-11-15 13:29:04.788455,0 days 00:00:00.326622,0.8,10,1.0,0.8,19,96,COMPLETE
3315,3315,18492.5,2023-11-15 13:29:04.790158,2023-11-15 13:29:05.114100,0 days 00:00:00.323942,0.8,10,1.25,0.8,8,100,COMPLETE
3316,3316,13936.0,2023-11-15 13:29:05.116061,2023-11-15 13:29:05.475930,0 days 00:00:00.359869,0.8,80,1.5,0.9,16,98,COMPLETE
3317,3317,18305.25,2023-11-15 13:29:05.477599,2023-11-15 13:29:05.846006,0 days 00:00:00.368407,0.7000000000000001,10,1.25,0.8,4,92,COMPLETE
3318,3318,17837.25,2023-11-15 13:29:05.847801,2023-11-15 13:29:06.257933,0 days 00:00:00.410132,0.8,10,1.25,0.8,21,95,COMPLETE
3319,3319,17466.25,2023-11-15 13:29:06.260122,2023-11-15 13:29:06.667529,0 days 00:00:00.407407,0.8,20,1.0,0.8,14,97,COMPLETE
3320,3320,18493.0,2023-11-15 13:29:06.669276,2023-11-15 13:29:07.052978,0 days 00:00:00.383702,0.9,10,1.25,0.6,6,100,COMPLETE
3321,3321,17762.5,2023-11-15 13:29:07.054557,2023-11-15 13:29:07.404101,0 days 00:00:00.349544,0.8,10,1.5,0.30000000000000004,23,98,COMPLETE
3322,3322,18116.5,2023-11-15 13:29:07.405861,2023-11-15 13:29:07.738965,0 days 00:00:00.333104,0.8,10,1.25,0.7000000000000001,19,96,COMPLETE
3323,3323,17296.0,2023-11-15 13:29:07.740629,2023-11-15 13:29:08.077815,0 days 00:00:00.337186,0.2,10,1.25,0.8,2,99,COMPLETE
3324,3324,18492.5,2023-11-15 13:29:08.079396,2023-11-15 13:29:08.404976,0 days 00:00:00.325580,0.8,10,1.25,0.8,16,100,COMPLETE
3325,3325,18401.5,2023-11-15 13:29:08.407213,2023-11-15 13:29:08.743593,0 days 00:00:00.336380,0.8,10,1.75,0.8,11,97,COMPLETE
3326,3326,17005.25,2023-11-15 13:29:08.745279,2023-11-15 13:29:09.094019,0 days 00:00:00.348740,0.8,20,1.25,0.8,18,95,COMPLETE
3327,3327,17762.5,2023-11-15 13:29:09.095773,2023-11-15 13:29:09.432792,0 days 00:00:00.337019,0.8,10,1.0,0.4,34,98,COMPLETE
3328,3328,18207.75,2023-11-15 13:29:09.434315,2023-11-15 13:29:09.761424,0 days 00:00:00.327109,0.8,10,1.25,0.8,14,93,COMPLETE
3329,3329,17465.0,2023-11-15 13:29:09.763053,2023-11-15 13:29:10.107220,0 days 00:00:00.344167,0.8,10,1.5,0.8,8,66,COMPLETE
3330,3330,18488.5,2023-11-15 13:29:10.109336,2023-11-15 13:29:10.441340,0 days 00:00:00.332004,0.7000000000000001,10,1.25,0.8,4,100,COMPLETE
3331,3331,18117.5,2023-11-15 13:29:10.443202,2023-11-15 13:29:10.781910,0 days 00:00:00.338708,0.8,10,1.25,0.9,21,98,COMPLETE
3332,3332,18301.75,2023-11-15 13:29:10.783450,2023-11-15 13:29:11.158931,0 days 00:00:00.375481,0.8,10,1.25,0.8,26,96,COMPLETE
3333,3333,17837.25,2023-11-15 13:29:11.161724,2023-11-15 13:29:11.493125,0 days 00:00:00.331401,0.8,10,1.25,0.8,17,77,COMPLETE
3334,3334,18401.0,2023-11-15 13:29:11.494749,2023-11-15 13:29:11.836031,0 days 00:00:00.341282,0.8,10,1.0,0.8,10,100,COMPLETE
3335,3335,99.5,2023-11-15 13:29:11.837608,2023-11-15 13:29:12.293133,0 days 00:00:00.455525,0.8,10,1.25,0.8,0,55,COMPLETE
3336,3336,16201.5,2023-11-15 13:29:12.294808,2023-11-15 13:29:12.634962,0 days 00:00:00.340154,0.8,50,1.5,0.8,13,98,COMPLETE
3337,3337,17746.5,2023-11-15 13:29:12.636534,2023-11-15 13:29:12.972193,0 days 00:00:00.335659,0.8,10,1.25,0.7000000000000001,16,95,COMPLETE
3338,3338,18218.5,2023-11-15 13:29:12.973670,2023-11-15 13:29:13.306374,0 days 00:00:00.332704,0.9,10,1.25,0.8,6,97,COMPLETE
3339,3339,18681.25,2023-11-15 13:29:13.308364,2023-11-15 13:29:13.638938,0 days 00:00:00.330574,0.8,10,1.25,0.8,19,99,COMPLETE
3340,3340,18013.5,2023-11-15 13:29:13.640839,2023-11-15 13:29:13.979153,0 days 00:00:00.338314,0.8,20,1.25,0.8,15,100,COMPLETE
3341,3341,18323.25,2023-11-15 13:29:13.980689,2023-11-15 13:29:14.311220,0 days 00:00:00.330531,0.8,10,1.0,0.8,12,97,COMPLETE
3342,3342,18209.5,2023-11-15 13:29:14.312837,2023-11-15 13:29:14.645910,0 days 00:00:00.333073,0.7000000000000001,10,1.25,0.9,23,94,COMPLETE
3343,3343,15922.25,2023-11-15 13:29:14.647572,2023-11-15 13:29:14.995015,0 days 00:00:00.347443,0.8,10,1.25,0.8,2,42,COMPLETE
3344,3344,18023.5,2023-11-15 13:29:14.996844,2023-11-15 13:29:15.322476,0 days 00:00:00.325632,0.8,10,1.25,0.8,20,98,COMPLETE
3345,3345,18306.5,2023-11-15 13:29:15.325325,2023-11-15 13:29:15.654826,0 days 00:00:00.329501,0.8,10,1.5,0.8,9,100,COMPLETE
